Order_ID,Customer_ID,Customer_Age,Customer_Gender,City,Area,Restaurant_ID,Restaurant_Name,Cuisine_Type,Order_Date,Order_Time,Delivery_Time_Min,Distance_km,Order_Value,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Cancellation_Reason,Delivery_Partner_ID,Delivery_Rating,Restaurant_Rating,Order_Day,Peak_Hour,Profit_Margin,Profit_Margin_Percentage,Delivery_Performance,Customer_Age_Group
ORD070268,CUST5446,53.0,Female,Hyderabad,West,RES897,Restaurant_17,Indian,9/1/2024,0:00,286.0,9.97,1090.0,20.0,1070.0,Card,Delivered,Not Cancelled,DP689,1.0,4.1,Weekend,True,0.39,39.0,Very Slow,46-60
ORD070269,CUST7754,38.97651632035586,Other,Hyderabad,West,RES350,Restaurant_433,Indian,11/19/2024,0:00,233.0,16.44,698.0,300.0,398.0,Wallet,Delivered,Not Cancelled,DP244,4.0,4.8,Weekday,True,0.24,24.0,Very Slow,36-45
ORD070270,CUST5192,55.0,Other,Delhi,South,RES261,Restaurant_136,Indian,2/22/2024,0:00,120.0,1.29,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP949,5.0,5.0,Weekday,False,0.31,31.0,Slow,46-60
ORD070271,CUST2156,56.0,Male,Bangalore,Central,RES305,Restaurant_499,Chinese,9/21/2024,0:00,68.0,9.97,2858.0,50.0,2808.0,Upi,Delivered,Not Cancelled,DP763,4.0,4.3,Weekend,False,0.31,31.0,Slow,46-60
ORD070272,CUST9168,50.0,Other,Bangalore,West,RES342,Restaurant_186,Italian,5/11/2024,0:00,50.0,9.97,4572.0,300.0,4272.0,Upi,Delivered,Not Cancelled,DP807,5.0,4.7,Weekend,True,0.0,0.0,Moderate,46-60
ORD070273,CUST1962,38.0,Male,Hyderabad,South,RES258,Restaurant_207,Arabian,4/13/2024,0:00,120.0,17.48,1197.0,50.0,1147.0,Card,Delivered,Not Cancelled,DP505,2.0,4.6,Weekend,False,0.02,2.0,Slow,36-45
ORD070274,CUST8419,38.97651632035586,Other,Bangalore,South,RES730,Restaurant_426,Indian,9/3/2024,0:00,292.0,36.06,1197.0,300.0,897.0,Wallet,Delivered,Not Cancelled,DP259,5.0,4.0,Weekday,False,0.18,18.0,Very Slow,36-45
ORD070275,CUST1849,38.97651632035586,Other,Hyderabad,South,RES178,Restaurant_247,Italian,2/21/2024,0:00,28.0,5.75,718.0,50.0,668.0,Card,Delivered,Not Cancelled,DP205,5.0,5.0,Weekday,False,0.44,44.0,Fast,36-45
ORD070276,CUST4933,56.0,Male,Hyderabad,North,RES278,Restaurant_285,Arabian,4/1/2024,0:00,,26.1,1197.0,50.0,1147.0,Card,Cancelled,Not Cancelled,DP651,,3.0,Weekday,False,0.0,0.0,Very Slow,46-60
ORD070277,CUST9462,38.97651632035586,Male,Bangalore,East,RES795,Restaurant_10,Indian,10/12/2024,0:00,,9.97,3407.0,50.0,3357.0,Card,Cancelled,Not Cancelled,DP860,,5.0,Weekend,False,0.18,18.0,Very Slow,36-45
ORD070278,CUST8985,45.0,Other,Bangalore,South,RES226,Restaurant_378,Indian,8/12/2024,0:00,291.0,4.03,852.0,300.0,552.0,Wallet,Delivered,Not Cancelled,DP417,3.0,5.0,Weekday,False,0.0,0.0,Very Slow,36-45
ORD070279,CUST9969,24.0,Other,Mumbai,East,RES825,Restaurant_124,Italian,8/2/2024,0:00,187.0,2.42,3335.0,0.0,3335.0,Card,Delivered,Not Cancelled,DP315,1.0,5.0,Weekday,False,0.29,28.999999999999996,Very Slow,18-25
ORD070280,CUST2380,26.0,Other,Bangalore,South,RES316,Restaurant_255,Mexican,1/24/2024,0:00,120.0,34.73,3247.0,50.0,3197.0,Cod,Delivered,Not Cancelled,DP733,3.0,3.6,Weekday,False,0.4,40.0,Slow,26-35
ORD070281,CUST3823,42.0,Other,Chennai,North,RES580,Restaurant_259,Indian,2/10/2024,0:00,120.0,9.97,4787.0,50.0,4737.0,Card,Delivered,Not Cancelled,DP955,3.0,4.3,Weekend,False,0.0,0.0,Slow,36-45
ORD070282,CUST8241,38.97651632035586,Other,Hyderabad,West,RES102,Restaurant_217,Italian,7/6/2024,0:00,52.0,9.97,3145.0,50.0,3095.0,Upi,Delivered,Not Cancelled,DP925,1.0,4.5,Weekend,True,0.12,12.0,Moderate,36-45
ORD070283,CUST3152,38.97651632035586,Other,Hyderabad,Central,RES482,Restaurant_467,Indian,12/10/2024,0:00,,19.24,1125.0,0.0,1125.0,Upi,Cancelled,Restaurant Issue,DP824,,4.4,Weekday,False,0.32,32.0,Very Slow,36-45
ORD070284,CUST1260,52.0,Other,Hyderabad,East,RES925,Restaurant_439,Mexican,10/7/2024,0:00,50.0,20.93,472.0,300.0,172.0,Card,Delivered,Not Cancelled,DP146,4.0,5.0,Weekday,True,0.22,22.0,Moderate,46-60
ORD070285,CUST9485,23.0,Male,Mumbai,South,RES665,Restaurant_450,Mexican,6/6/2024,0:00,62.0,9.97,4789.0,100.0,4689.0,Card,Delivered,Not Cancelled,DP231,3.0,5.0,Weekday,False,0.19,19.0,Slow,18-25
ORD070286,CUST4921,38.97651632035586,Female,Mumbai,East,RES909,Restaurant_412,Italian,12/7/2024,0:00,212.0,6.12,3895.0,0.0,3895.0,Card,Delivered,Not Cancelled,DP342,2.0,3.4,Weekend,True,0.41,41.0,Very Slow,36-45
ORD070287,CUST6668,40.0,Other,Hyderabad,East,RES366,Restaurant_131,Indian,8/20/2024,0:00,245.0,9.97,2711.0,0.0,2711.0,Wallet,Delivered,Not Cancelled,DP221,1.0,3.5,Weekday,True,0.25,25.0,Very Slow,36-45
ORD070288,CUST9573,38.97651632035586,Male,Mumbai,East,RES148,Restaurant_410,Mexican,5/7/2024,0:00,153.0,31.84,1197.0,50.0,1147.0,Wallet,Delivered,Not Cancelled,DP804,3.0,4.8,Weekday,False,0.15,15.0,Very Slow,36-45
ORD070289,CUST5344,55.0,Other,Delhi,East,RES724,Restaurant_196,Chinese,6/26/2024,0:00,199.0,9.97,2540.0,50.0,2490.0,Card,Delivered,Not Cancelled,DP418,3.0,3.1,Weekday,True,0.47,47.0,Very Slow,46-60
ORD070290,CUST5020,38.97651632035586,Other,Hyderabad,North,RES715,Restaurant_177,Indian,8/16/2024,0:00,237.0,3.96,693.0,50.0,643.0,Wallet,Delivered,Not Cancelled,DP902,1.0,4.1,Weekday,False,0.1,10.0,Very Slow,36-45
ORD070291,CUST4737,57.0,Other,Chennai,East,RES447,Restaurant_474,Chinese,4/7/2024,0:00,120.0,9.97,1197.0,50.0,1147.0,Card,Delivered,Not Cancelled,DP397,4.0,4.6,Weekend,False,0.13,13.0,Slow,46-60
ORD070292,CUST8257,38.97651632035586,Female,Hyderabad,South,RES256,Restaurant_150,Chinese,10/11/2024,0:00,120.0,6.1,718.0,20.0,698.0,Wallet,Delivered,Not Cancelled,DP519,5.0,4.8,Weekday,False,0.05,5.0,Slow,36-45
ORD070293,CUST4154,36.0,Male,Hyderabad,East,RES130,Restaurant_241,Indian,8/11/2024,0:00,120.0,9.97,794.0,50.0,744.0,Card,Delivered,Not Cancelled,DP898,3.0,5.0,Weekend,True,0.47,47.0,Slow,36-45
ORD070294,CUST5283,41.0,Other,Hyderabad,East,RES916,Restaurant_149,Italian,6/15/2024,0:00,20.0,9.97,1115.0,20.0,1095.0,Card,Delivered,Not Cancelled,DP285,3.0,4.4,Weekend,True,0.2,20.0,Fast,36-45
ORD070295,CUST8520,38.97651632035586,Other,Chennai,North,RES843,Restaurant_249,Mexican,9/8/2024,0:00,160.0,24.01,2359.0,0.0,2359.0,Upi,Delivered,Not Cancelled,DP778,5.0,4.3,Weekend,True,0.32,32.0,Very Slow,36-45
ORD070296,CUST8270,38.97651632035586,Other,Mumbai,West,RES371,Restaurant_27,Indian,4/30/2024,0:00,120.0,31.4,3423.0,0.0,3423.0,Card,Delivered,Not Cancelled,DP575,3.0,3.5,Weekday,True,0.11,11.0,Slow,36-45
ORD070297,CUST8544,56.0,Male,Bangalore,South,RES784,Restaurant_140,Arabian,12/21/2024,0:00,120.0,1.71,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP102,2.0,3.6,Weekend,False,0.14,14.000000000000002,Slow,46-60
ORD070298,CUST6052,38.97651632035586,Other,Bangalore,North,RES277,Restaurant_394,Chinese,11/8/2024,0:00,41.0,9.34,3822.0,20.0,3802.0,Wallet,Delivered,Not Cancelled,DP934,4.0,4.5,Weekday,False,0.21,21.0,Moderate,36-45
ORD070299,CUST5383,38.97651632035586,Female,Bangalore,East,RES507,Restaurant_405,Indian,5/19/2024,0:00,58.0,7.21,1197.0,20.0,1177.0,Cod,Delivered,Not Cancelled,DP983,3.0,4.3,Weekend,False,0.0,0.0,Moderate,36-45
ORD070300,CUST8153,38.97651632035586,Other,Bangalore,South,RES806,Restaurant_133,Mexican,8/20/2024,0:00,153.0,6.01,1037.0,50.0,987.0,Card,Delivered,Not Cancelled,DP908,5.0,3.0,Weekday,False,0.44,44.0,Very Slow,36-45
ORD070301,CUST5587,32.0,Male,Delhi,South,RES469,Restaurant_36,Italian,3/29/2024,0:00,,36.82,1197.0,100.0,1097.0,Card,Cancelled,Restaurant Issue,DP679,,5.0,Weekday,False,0.29,28.999999999999996,Very Slow,26-35
ORD070302,CUST8895,55.0,Other,Hyderabad,Central,RES414,Restaurant_303,Italian,3/6/2024,0:00,120.0,9.97,509.0,300.0,209.0,Upi,Delivered,Not Cancelled,DP185,2.0,4.9,Weekday,False,0.04,4.0,Slow,46-60
ORD070303,CUST3058,30.0,Other,Delhi,South,RES197,Restaurant_333,Indian,9/2/2024,0:00,164.0,7.09,1197.0,300.0,897.0,Wallet,Delivered,Not Cancelled,DP901,4.0,5.0,Weekday,True,0.0,0.0,Very Slow,26-35
ORD070304,CUST6593,38.97651632035586,Other,Mumbai,North,RES949,Restaurant_24,Indian,9/23/2024,0:00,270.0,7.69,424.0,100.0,324.0,Card,Delivered,Not Cancelled,DP299,3.0,4.4,Weekday,False,0.19,19.0,Very Slow,36-45
ORD070305,CUST3228,38.97651632035586,Other,Chennai,West,RES627,Restaurant_325,Mexican,5/17/2024,0:00,120.0,9.97,1197.0,50.0,1147.0,Wallet,Delivered,Not Cancelled,DP326,2.0,4.7,Weekday,False,0.2,20.0,Slow,36-45
ORD070306,CUST1597,38.97651632035586,Other,Hyderabad,South,RES677,Restaurant_118,Indian,1/18/2024,0:00,120.0,29.69,3926.0,50.0,3876.0,Card,Delivered,Not Cancelled,DP413,3.0,4.7,Weekday,False,0.24,24.0,Slow,36-45
ORD070307,CUST1650,20.0,Other,Hyderabad,East,RES761,Restaurant_68,Chinese,11/10/2024,0:00,121.0,9.97,1197.0,20.0,1177.0,Cod,Delivered,Not Cancelled,DP713,3.0,5.0,Weekend,True,0.34,34.0,Very Slow,18-25
ORD070308,CUST4334,38.97651632035586,Other,Hyderabad,East,RES243,Restaurant_447,Indian,2/24/2024,0:00,120.0,8.61,984.0,0.0,984.0,Wallet,Delivered,Not Cancelled,DP251,2.0,4.2,Weekend,False,0.0,0.0,Slow,36-45
ORD070309,CUST4949,55.0,Female,Mumbai,South,RES668,Restaurant_176,Indian,8/20/2024,0:00,224.0,17.03,2511.0,20.0,2491.0,Wallet,Delivered,Not Cancelled,DP978,3.0,5.0,Weekday,False,0.25,25.0,Very Slow,46-60
ORD070310,CUST4008,38.97651632035586,Male,Chennai,West,RES926,Restaurant_132,Indian,11/30/2024,0:00,,9.97,1136.0,20.0,1116.0,Card,Cancelled,Not Cancelled,DP507,,3.2,Weekend,True,0.0,0.0,Very Slow,36-45
ORD070311,CUST3686,38.97651632035586,Male,Chennai,South,RES324,Restaurant_57,Mexican,10/9/2024,0:00,29.0,4.04,809.0,50.0,759.0,Cod,Delivered,Not Cancelled,DP753,4.0,4.3,Weekday,False,0.49,49.0,Fast,36-45
ORD070312,CUST1717,30.0,Female,Chennai,North,RES236,Restaurant_80,Italian,6/3/2024,0:00,32.0,9.97,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP477,1.0,5.0,Weekday,False,0.07,7.000000000000001,Moderate,26-35
ORD070313,CUST8550,43.0,Other,Bangalore,East,RES622,Restaurant_364,Arabian,8/9/2024,0:00,207.0,9.97,406.0,20.0,386.0,Card,Delivered,Not Cancelled,DP777,5.0,3.3,Weekday,False,0.12,12.0,Very Slow,36-45
ORD070314,CUST8469,27.0,Female,Bangalore,West,RES830,Restaurant_315,Mexican,5/8/2024,0:00,120.0,19.15,1197.0,100.0,1097.0,Upi,Delivered,Not Cancelled,DP956,4.0,5.0,Weekday,False,0.26,26.0,Slow,26-35
ORD070315,CUST6036,38.97651632035586,Male,Hyderabad,North,RES654,Restaurant_243,Arabian,3/18/2024,0:00,180.0,4.48,2627.0,50.0,2577.0,Cod,Delivered,Not Cancelled,DP656,4.0,5.0,Weekday,False,0.0,0.0,Very Slow,36-45
ORD070316,CUST1434,38.97651632035586,Male,Bangalore,Central,RES379,Restaurant_177,Chinese,5/24/2024,0:00,120.0,7.5,4822.0,50.0,4772.0,Cod,Delivered,Not Cancelled,DP651,3.0,4.6,Weekday,True,0.48,48.0,Slow,36-45
ORD070317,CUST4346,60.0,Other,Mumbai,North,RES126,Restaurant_412,Indian,7/23/2024,0:00,166.0,9.97,2927.0,20.0,2907.0,Upi,Delivered,Not Cancelled,DP253,4.0,4.9,Weekday,False,0.0,0.0,Very Slow,46-60
ORD070318,CUST3491,38.97651632035586,Other,Bangalore,South,RES342,Restaurant_400,Chinese,12/4/2024,0:00,67.0,19.5,4313.0,0.0,4313.0,Card,Delivered,Not Cancelled,DP749,2.0,4.2,Weekday,False,0.05,5.0,Slow,36-45
ORD070319,CUST3369,41.0,Female,Bangalore,East,RES270,Restaurant_146,Italian,6/1/2024,0:00,120.0,6.67,4414.0,100.0,4314.0,Upi,Delivered,Not Cancelled,DP502,3.0,4.5,Weekend,False,0.13,13.0,Slow,36-45
ORD070320,CUST3284,38.97651632035586,Other,Delhi,East,RES797,Restaurant_279,Mexican,2/2/2024,0:00,120.0,1.42,1197.0,0.0,1197.0,Upi,Delivered,Not Cancelled,DP912,1.0,3.4,Weekday,False,0.32,32.0,Slow,36-45
ORD070321,CUST7536,38.97651632035586,Female,Chennai,South,RES576,Restaurant_291,Arabian,8/31/2024,0:00,,30.09,1197.0,0.0,1197.0,Card,Cancelled,Late Delivery,DP840,,4.7,Weekend,False,0.43,43.0,Very Slow,36-45
ORD070322,CUST7378,38.97651632035586,Female,Mumbai,East,RES545,Restaurant_485,Indian,7/26/2024,0:00,,9.97,1074.0,100.0,974.0,Upi,Cancelled,Customer Cancelled,DP758,,3.1,Weekday,False,0.13,13.0,Very Slow,36-45
ORD070323,CUST8410,18.0,Other,Hyderabad,South,RES669,Restaurant_380,Italian,7/25/2024,0:00,25.0,36.52,1197.0,0.0,1197.0,Card,Delivered,Not Cancelled,DP359,1.0,5.0,Weekday,False,0.36,36.0,Fast,18-25
ORD070324,CUST4231,34.0,Other,Chennai,West,RES960,Restaurant_422,Italian,2/11/2024,0:00,69.0,1.17,172.0,172.0,0.0,Card,Delivered,Not Cancelled,DP207,4.0,4.4,Weekend,False,0.24,24.0,Slow,26-35
ORD070325,CUST3365,35.0,Other,Mumbai,West,RES233,Restaurant_422,Chinese,10/12/2024,0:00,127.0,37.24,1058.0,50.0,1008.0,Wallet,Delivered,Not Cancelled,DP512,3.0,4.1,Weekend,False,0.25,25.0,Very Slow,26-35
ORD070326,CUST4880,28.0,Male,Mumbai,South,RES202,Restaurant_85,Italian,9/8/2024,0:00,28.0,4.25,4736.0,50.0,4686.0,Card,Delivered,Not Cancelled,DP830,3.0,3.5,Weekend,False,0.0,0.0,Fast,26-35
ORD070327,CUST7214,38.97651632035586,Other,Hyderabad,West,RES270,Restaurant_378,Mexican,9/28/2024,0:00,,2.08,1197.0,50.0,1147.0,Card,Cancelled,Late Delivery,DP426,,3.6,Weekend,False,0.04,4.0,Very Slow,36-45
ORD070328,CUST1320,47.0,Female,Bangalore,North,RES673,Restaurant_17,Italian,10/20/2024,0:00,120.0,38.19,3211.0,0.0,3211.0,Card,Delivered,Not Cancelled,DP311,4.0,4.6,Weekend,False,0.4,40.0,Slow,46-60
ORD070329,CUST8972,36.0,Other,Chennai,South,RES974,Restaurant_97,Chinese,7/11/2024,0:00,288.0,8.28,2167.0,50.0,2117.0,Wallet,Delivered,Not Cancelled,DP832,2.0,4.6,Weekday,False,0.25,25.0,Very Slow,36-45
ORD070330,CUST6767,57.0,Female,Delhi,North,RES261,Restaurant_404,Italian,5/20/2024,0:00,157.0,19.87,1197.0,300.0,897.0,Wallet,Delivered,Not Cancelled,DP626,1.0,3.3,Weekday,False,0.08,8.0,Very Slow,46-60
ORD070331,CUST7230,38.97651632035586,Other,Hyderabad,South,RES673,Restaurant_23,Mexican,12/12/2024,0:00,173.0,9.97,1197.0,0.0,1197.0,Card,Delivered,Not Cancelled,DP555,5.0,4.6,Weekday,False,0.43,43.0,Very Slow,36-45
ORD070332,CUST7719,38.97651632035586,Female,Delhi,Central,RES381,Restaurant_179,Arabian,12/30/2024,0:00,120.0,4.54,1197.0,50.0,1147.0,Card,Delivered,Not Cancelled,DP772,4.0,3.6,Weekday,False,0.25,25.0,Slow,36-45
ORD070333,CUST4683,38.97651632035586,Other,Delhi,South,RES490,Restaurant_89,Chinese,2/26/2024,0:00,148.0,2.45,1197.0,20.0,1177.0,Card,Delivered,Not Cancelled,DP768,3.0,4.0,Weekday,False,0.19,19.0,Very Slow,36-45
ORD070334,CUST2941,38.97651632035586,Female,Chennai,North,RES586,Restaurant_405,Italian,3/4/2024,0:00,120.0,7.76,542.0,50.0,492.0,Wallet,Delivered,Not Cancelled,DP139,4.0,5.0,Weekday,True,0.14,14.000000000000002,Slow,36-45
ORD070335,CUST2694,38.97651632035586,Female,Delhi,South,RES890,Restaurant_425,Italian,5/18/2024,0:00,120.0,8.84,325.0,0.0,325.0,Card,Delivered,Not Cancelled,DP158,4.0,3.8,Weekend,False,0.45,45.0,Slow,36-45
ORD070336,CUST2451,38.97651632035586,Other,Chennai,Central,RES811,Restaurant_431,Indian,1/27/2024,0:00,131.0,9.97,1197.0,0.0,1197.0,Cod,Delivered,Not Cancelled,DP723,3.0,5.0,Weekend,True,0.43,43.0,Very Slow,36-45
ORD070337,CUST2264,38.97651632035586,Male,Mumbai,South,RES566,Restaurant_74,Indian,11/28/2024,0:00,49.0,9.97,1197.0,50.0,1147.0,Upi,Delivered,Not Cancelled,DP924,3.0,4.3,Weekday,False,0.49,49.0,Moderate,36-45
ORD070338,CUST5215,39.0,Female,Hyderabad,South,RES541,Restaurant_248,Arabian,7/2/2024,0:00,41.0,26.98,1197.0,50.0,1147.0,Card,Delivered,Not Cancelled,DP547,4.0,5.0,Weekday,False,0.16,16.0,Moderate,36-45
ORD070339,CUST1931,38.97651632035586,Other,Delhi,South,RES503,Restaurant_340,Indian,9/2/2024,0:00,120.0,21.33,4903.0,300.0,4603.0,Card,Delivered,Not Cancelled,DP775,3.0,4.7,Weekday,False,0.01,1.0,Slow,36-45
ORD070340,CUST4617,29.0,Other,Hyderabad,South,RES529,Restaurant_90,Italian,3/29/2024,0:00,168.0,9.97,1197.0,100.0,1097.0,Cod,Delivered,Not Cancelled,DP725,2.0,3.5,Weekday,False,0.0,0.0,Very Slow,26-35
ORD070341,CUST6829,37.0,Other,Delhi,West,RES652,Restaurant_442,Indian,1/7/2024,0:00,,5.99,2884.0,50.0,2834.0,Cod,Cancelled,Not Cancelled,DP922,,4.5,Weekend,False,0.17,17.0,Very Slow,36-45
ORD070342,CUST9137,30.0,Other,Hyderabad,Central,RES389,Restaurant_369,Mexican,1/6/2024,0:00,120.0,28.7,1197.0,20.0,1177.0,Wallet,Delivered,Not Cancelled,DP628,1.0,4.1,Weekend,True,0.0,0.0,Slow,26-35
ORD070343,CUST5391,58.0,Male,Bangalore,West,RES344,Restaurant_192,Mexican,9/11/2024,0:00,291.0,22.49,1197.0,20.0,1177.0,Wallet,Delivered,Not Cancelled,DP172,2.0,5.0,Weekday,True,0.4,40.0,Very Slow,46-60
ORD070344,CUST2170,38.97651632035586,Other,Hyderabad,South,RES631,Restaurant_494,Italian,1/6/2024,0:00,,8.6,3818.0,300.0,3518.0,Wallet,Cancelled,Restaurant Issue,DP186,,3.6,Weekend,False,0.03,3.0,Very Slow,36-45
ORD070345,CUST9969,20.0,Other,Hyderabad,East,RES153,Restaurant_96,Indian,3/17/2024,0:00,,9.97,1197.0,0.0,1197.0,Upi,Cancelled,Not Cancelled,DP877,,4.8,Weekend,False,0.0,0.0,Very Slow,18-25
ORD070346,CUST9375,33.0,Male,Bangalore,North,RES906,Restaurant_164,Chinese,3/10/2024,0:00,,37.74,1197.0,100.0,1097.0,Upi,Cancelled,Restaurant Issue,DP609,,4.9,Weekend,True,0.4,40.0,Very Slow,26-35
ORD070347,CUST9168,28.0,Male,Chennai,South,RES871,Restaurant_128,Indian,11/17/2024,0:00,120.0,9.6,899.0,20.0,879.0,Upi,Delivered,Not Cancelled,DP291,5.0,3.6,Weekend,False,0.2,20.0,Slow,26-35
ORD070348,CUST8545,25.0,Other,Mumbai,North,RES164,Restaurant_484,Indian,10/26/2024,0:00,29.0,32.17,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP258,4.0,5.0,Weekend,True,0.05,5.0,Fast,18-25
ORD070349,CUST1872,38.97651632035586,Other,Chennai,Central,RES859,Restaurant_1,Indian,3/10/2024,0:00,46.0,1.11,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP428,1.0,4.8,Weekend,False,0.14,14.000000000000002,Moderate,36-45
ORD070350,CUST4633,39.0,Male,Bangalore,South,RES677,Restaurant_381,Mexican,12/8/2024,0:00,215.0,9.97,418.0,50.0,368.0,Upi,Delivered,Not Cancelled,DP840,1.0,4.3,Weekend,True,0.0,0.0,Very Slow,36-45
ORD070351,CUST6428,38.97651632035586,Female,Delhi,North,RES483,Restaurant_191,Indian,5/25/2024,0:00,26.0,15.3,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP473,4.0,3.7,Weekend,True,0.0,0.0,Fast,36-45
ORD070352,CUST6645,54.0,Male,Hyderabad,West,RES121,Restaurant_257,Italian,4/2/2024,0:00,120.0,9.97,729.0,300.0,429.0,Card,Delivered,Not Cancelled,DP557,2.0,4.6,Weekday,False,0.31,31.0,Slow,46-60
ORD070353,CUST1702,23.0,Other,Mumbai,North,RES731,Restaurant_6,Indian,2/12/2024,0:00,,4.72,1197.0,50.0,1147.0,Card,Cancelled,Customer Cancelled,DP138,,3.6,Weekday,False,0.0,0.0,Very Slow,18-25
ORD070354,CUST8986,39.0,Other,Hyderabad,North,RES337,Restaurant_246,Mexican,10/18/2024,0:00,,9.97,1197.0,50.0,1147.0,Upi,Cancelled,Not Cancelled,DP601,,4.6,Weekday,True,0.2,20.0,Very Slow,36-45
ORD070355,CUST1916,38.97651632035586,Male,Hyderabad,North,RES217,Restaurant_228,Chinese,11/17/2024,0:00,,5.07,757.0,100.0,657.0,Upi,Cancelled,Not Cancelled,DP503,,5.0,Weekend,False,0.0,0.0,Very Slow,36-45
ORD070356,CUST6675,23.0,Other,Delhi,South,RES691,Restaurant_277,Mexican,8/14/2024,0:00,144.0,1.87,1054.0,50.0,1004.0,Cod,Delivered,Not Cancelled,DP631,3.0,5.0,Weekday,True,0.13,13.0,Very Slow,18-25
ORD070357,CUST9375,37.0,Male,Delhi,Central,RES607,Restaurant_130,Arabian,3/15/2024,0:00,,9.97,1197.0,100.0,1097.0,Card,Cancelled,Not Cancelled,DP477,,4.8,Weekday,False,0.44,44.0,Very Slow,36-45
ORD070358,CUST3347,45.0,Other,Hyderabad,North,RES297,Restaurant_496,Indian,2/23/2024,0:00,255.0,37.92,1091.0,0.0,1091.0,Card,Delivered,Not Cancelled,DP583,5.0,5.0,Weekday,True,0.35,35.0,Very Slow,36-45
ORD070359,CUST4428,38.97651632035586,Other,Mumbai,South,RES746,Restaurant_492,Arabian,9/12/2024,0:00,57.0,9.97,1197.0,50.0,1147.0,Card,Delivered,Not Cancelled,DP315,2.0,5.0,Weekday,False,0.0,0.0,Moderate,36-45
ORD070360,CUST1869,38.97651632035586,Female,Mumbai,South,RES118,Restaurant_284,Chinese,10/29/2024,0:00,120.0,4.85,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP191,3.0,5.0,Weekday,True,0.48,48.0,Slow,36-45
ORD070361,CUST2216,38.97651632035586,Male,Chennai,North,RES557,Restaurant_233,Indian,3/19/2024,0:00,120.0,8.9,2522.0,50.0,2472.0,Card,Delivered,Not Cancelled,DP455,2.0,4.1,Weekday,True,0.0,0.0,Slow,36-45
ORD070362,CUST5951,38.97651632035586,Male,Chennai,North,RES828,Restaurant_368,Indian,1/23/2024,0:00,289.0,9.97,1197.0,20.0,1177.0,Card,Delivered,Not Cancelled,DP134,4.0,3.6,Weekday,True,0.0,0.0,Very Slow,36-45
ORD070363,CUST9396,38.97651632035586,Other,Delhi,North,RES912,Restaurant_478,Arabian,9/20/2024,0:00,120.0,4.59,2258.0,50.0,2208.0,Card,Delivered,Not Cancelled,DP122,5.0,5.0,Weekday,False,0.0,0.0,Slow,36-45
ORD070364,CUST4182,58.0,Other,Hyderabad,Central,RES780,Restaurant_171,Chinese,3/22/2024,0:00,297.0,9.97,3227.0,0.0,3227.0,Wallet,Delivered,Not Cancelled,DP157,4.0,4.8,Weekday,False,0.13,13.0,Very Slow,46-60
ORD070365,CUST8043,26.0,Other,Mumbai,East,RES407,Restaurant_356,Indian,11/5/2024,0:00,176.0,9.97,3156.0,300.0,2856.0,Upi,Delivered,Not Cancelled,DP953,4.0,5.0,Weekday,True,0.0,0.0,Very Slow,26-35
ORD070366,CUST1002,23.0,Other,Hyderabad,North,RES952,Restaurant_252,Indian,11/27/2024,0:00,229.0,9.97,2364.0,100.0,2264.0,Cod,Delivered,Not Cancelled,DP362,1.0,5.0,Weekday,False,0.23,23.0,Very Slow,18-25
ORD070367,CUST6624,25.0,Female,Hyderabad,West,RES720,Restaurant_158,Indian,9/17/2024,0:00,120.0,3.94,745.0,20.0,725.0,Card,Delivered,Not Cancelled,DP158,4.0,4.8,Weekday,True,0.07,7.000000000000001,Slow,18-25
ORD070368,CUST4580,38.97651632035586,Male,Hyderabad,West,RES885,Restaurant_360,Italian,4/20/2024,0:00,,7.54,1197.0,300.0,897.0,Wallet,Cancelled,Not Cancelled,DP295,,4.6,Weekend,False,0.34,34.0,Very Slow,36-45
ORD070369,CUST1937,38.97651632035586,Male,Delhi,Central,RES636,Restaurant_43,Mexican,7/4/2024,0:00,44.0,18.41,1197.0,50.0,1147.0,Wallet,Delivered,Not Cancelled,DP423,3.0,5.0,Weekday,False,0.0,0.0,Moderate,36-45
ORD070370,CUST8407,54.0,Other,Hyderabad,South,RES396,Restaurant_124,Chinese,2/13/2024,0:00,63.0,9.97,1197.0,300.0,897.0,Wallet,Delivered,Not Cancelled,DP221,3.0,3.3,Weekday,True,0.0,0.0,Slow,46-60
ORD070371,CUST1456,38.97651632035586,Male,Hyderabad,Central,RES884,Restaurant_294,Chinese,8/25/2024,0:00,192.0,19.83,4355.0,20.0,4335.0,Upi,Delivered,Not Cancelled,DP562,3.0,3.3,Weekend,False,0.0,0.0,Very Slow,36-45
ORD070372,CUST9903,38.97651632035586,Other,Mumbai,South,RES620,Restaurant_278,Indian,10/1/2024,0:00,68.0,24.98,1197.0,50.0,1147.0,Wallet,Delivered,Not Cancelled,DP438,5.0,5.0,Weekday,True,0.18,18.0,Slow,36-45
